track_id,duration,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,release_year
0GjecLmZKgLcrLbyaGCEgO,142773,36,0.712,0.872,3,-2.875,1,0.0836,0.161,0.0,0.32,0.62,122.002,2.37955,2019
0uaR51nHWtVrVPOFPeGyDq,195242,56,0.684,0.717,6,-6.209,1,0.0281,0.631,0.0,0.82,0.774,138.027,3.2540333333333336,2020
2qD7VoDYcrAPY0cVEfpsR5,194771,59,0.648,0.795,0,-5.536,0,0.17,0.0748,0.0,0.38,0.598,180.043,3.246183333333333,2019
1uA7fD01YlQr1Rm0oyNB4H,181846,62,0.652,0.773,3,-5.203,1,0.128,0.449,0.0,0.166,0.527,113.788,3.0307666666666666,2020
6hqJJY6rwAUS2zl9FsCQQH,184783,56,0.539,0.746,7,-7.853,1,0.0352,0.605,0.0,0.969,0.653,144.119,3.0797166666666667,2020
4vKxWENeZqTDREw1ij7Oen,160495,42,0.632,0.766,5,-5.703,1,0.0831,0.493,0.0,0.352,0.422,110.164,2.674916666666667,2019
2M53M7wYGFjUMlHIXhJoqW,172511,47,0.783,0.756,8,-4.181,1,0.035,0.258,0.0,0.116,0.79,114.987,2.875183333333333,2019
77thl1ZG6v86i7us2LztP8,154848,52,0.778,0.654,7,-4.245,1,0.0783,0.351,0.0,0.103,0.824,137.978,2.5808,2021
5n8Y78Pl5q8lqS7sJP61qw,180736,52,0.741,0.943,1,-1.401,1,0.0456,0.0486,0.0,0.965,0.725,124.987,3.0122666666666666,2019
0RaIjuKU5hudMteEXwr4RS,166388,58,0.666,0.846,1,-3.654,1,0.174,0.0883,0.0,0.084,0.782,144.479,2.7731333333333335,2020
2mxfHRTpcuDDY9FgjA5p3j,169768,47,0.745,0.606,10,-7.571,1,0.0713,0.587,0.0,0.871,0.771,113.995,2.829466666666667,2019
7bukHRNgGLRySTJEVvLoIR,194580,68,0.589,0.846,11,-5.501,1,0.0616,0.108,0.0,0.93,0.565,167.987,3.243,2020
3XG1frltSxibGuYLPucxl8,177691,46,0.716,0.715,1,-4.775,1,0.0422,0.559,0.0,0.112,0.632,137.012,2.961516666666667,2020
0fShcxsl6lnuTawsT8yIIB,168421,52,0.574,0.716,6,-8.311,1,0.0869,0.682,5.39e-05,0.302,0.765,169.908,2.8070166666666667,2022
4YLLpGl1Arq6mGOSfjg04O,172195,54,0.634,0.775,10,-6.943,1,0.0691,0.745,0.0,0.483,0.653,84.972,2.8699166666666667,2019
43KgxVzf14s2p7KQMOPXM8,174864,14,0.552,0.916,11,-4.092,1,0.116,0.413,0.0,0.183,0.882,159.749,2.9144,2019
5m5aY6S9ttfIG157xli2Rs,169593,67,0.695,0.872,9,-3.65,1,0.0868,0.334,0.0,0.954,0.646,121.843,2.82655,2020
1uryupl9hqVZYurJwH4G9k,157186,63,0.552,0.709,8,-5.435,1,0.129,0.611,0.0,0.763,0.527,117.581,2.6197666666666666,2019
3PnOdcmOrXy0pCMHDpsygk,205746,36,0.524,0.524,2,-9.599,1,0.0295,0.741,3.09e-05,0.109,0.584,152.028,3.4291,2019
3GeClpkDm1viVmOpZonsoO,165344,47,0.65,0.95,8,-2.456,0,0.192,0.0833,0.0,0.657,0.687,170.016,2.755733333333333,2020
6NM06xgqxQ0HU5lxbt2JHi,210080,55,0.616,0.839,2,-2.895,1,0.106,0.292,0.0,0.268,0.348,147.883,3.501333333333333,2020
3wBAFUmySuNroiqji8Zdbx,208982,56,0.663,0.782,0,-4.282,1,0.0279,0.162,0.0,0.467,0.73,121.895,3.483033333333333,2019
0SJtvFn4vqgJPscSbEPaql,168080,56,0.769,0.649,0,-4.864,1,0.0714,0.384,0.0,0.949,0.834,77.487,2.8013333333333335,2020
7qJg5DFskb4qUbzGEgkkKP,195917,30,0.684,0.541,1,-6.028,1,0.0299,0.666,0.0,0.118,0.689,143.967,3.2652833333333335,2020
4RC2nzqaQygxoVQOVv3XlT,173229,63,0.787,0.934,10,-5.136,0,0.0773,0.223,1.87e-05,0.951,0.813,152.018,2.88715,2019
58vpgBaFRHEzdqjEZggjqn,183500,35,0.779,0.771,0,-3.71,1,0.0431,0.466,0.0,0.113,0.811,120.141,3.058333333333333,2020
6w39TklH7Fg9brPgjFNJg4,200332,40,0.696,0.704,5,-7.283,1,0.0524,0.552,0.0,0.0857,0.962,110.888,3.3388666666666666,2020
7ARkNjo6dnxlQ1a8CvfgTT,174104,21,0.773,0.637,11,-4.258,0,0.0406,0.415,0.0,0.107,0.327,135.915,2.9017333333333335,2020
1nqaSoiLuqevDes4S18sO7,224997,51,0.845,0.787,2,-2.683,1,0.0374,0.261,3.43e-06,0.102,0.882,124.983,3.74995,2019
6Z6HS7NsADjndctvfBhTZM,168816,27,0.519,0.799,3,-3.426,1,0.0446,0.101,0.0,0.954,0.365,109.887,2.8136,2022
5fzYjaMtETYXKhmz3RXwu0,163959,7,0.788,0.683,2,-4.254,1,0.0294,0.56,0.0,0.161,0.839,114.011,2.73265,2020
65i9Mc7h1CG7ssI1OhMPcT,180687,57,0.609,0.596,9,-8.881,0,0.0379,0.722,0.0,0.158,0.746,140.035,3.01145,2019
0GrEqRHf5FioT1hOB8PBxZ,196405,61,0.624,0.47,0,-5.575,1,0.0483,0.272,0.0,0.147,0.513,76.805,3.273416666666667,2020
2RTSCYjzkfd4NUWwiJuJjh,213929,49,0.515,0.707,6,-5.81,0,0.0357,0.607,0.0,0.97,0.561,139.956,3.5654833333333333,2019
34lUr8VRDgMcYjiVJTkgCI,202806,42,0.684,0.712,5,-9.249,1,0.107,0.619,0.0,0.484,0.548,98.004,3.3801,2020
5KzVvnMBf1xr4EKdFPjn3R,170998,55,0.688,0.939,9,-2.195,1,0.0424,0.498,0.0,0.366,0.859,133.029,2.8499666666666665,2020
3GmJxfnUDrIs1iCfKUELFz,147748,70,0.665,0.743,4,-4.434,1,0.0567,0.0604,0.0,0.959,0.658,131.573,2.462466666666667,2019
1MparvKC8QIDwu06iO3qVr,192632,66,0.532,0.769,10,-5.899,1,0.0501,0.386,0.0,0.942,0.463,123.413,3.2105333333333332,2020
2qE4ddo0bSDiY7zMf9tkfh,218654,48,0.659,0.864,5,-5.427,0,0.0404,0.698,0.0,0.672,0.901,165.848,3.644233333333333,2019
3SVRfC0uq01bI5jGCLkQjC,160975,53,0.694,0.822,7,-5.478,0,0.0467,0.449,0.0,0.97,0.911,163.748,2.682916666666667,2019
5q0NlM6Pm8Pp3orq7zGiRn,224001,66,0.565,0.82,5,-5.031,0,0.243,0.589,0.0,0.621,0.604,76.471,3.73335,2019
0J6cINt02c8UQqDG7vLShY,149727,56,0.542,0.563,0,-7.446,1,0.0958,0.242,0.0,0.109,0.897,169.909,2.49545,2019
1nDCZBI8MaHXI2f36dnQyG,156630,53,0.512,0.677,11,-3.909,1,0.068,0.212,0.0,0.43,0.776,132.241,2.6105,2020
0EPP4wnQKrOsQ5k0vcg2Bz,148837,43,0.514,0.649,2,-8.746,1,0.0447,0.821,0.0,0.18,0.746,73.77,2.4806166666666667,2020
3056x1XkmICnQmji68rrft,160565,59,0.683,0.883,8,-2.502,1,0.0691,0.377,0.0,0.407,0.678,122.847,2.676083333333333,2020
4pGPLc8H9Br5JGnmphIbcC,156468,51,0.547,0.768,2,-4.882,1,0.0465,0.366,0.0,0.32,0.567,111.755,2.6078,2019
3bQ6rVWUM2V6jDAYvTHnqu,155989,3,0.784,0.848,9,-2.61,1,0.0479,0.209,0.0,0.968,0.725,125.992,2.599816666666667,2019
6QwFUcPc5nhsqZuhXUYtV7,175219,61,0.637,0.877,4,-3.68,0,0.198,0.469,0.0,0.343,0.691,118.889,2.9203166666666664,2019
2PSfQTEMmWg1co7MoDMKNb,218471,55,0.598,0.616,2,-5.091,0,0.0297,0.309,0.0,0.0807,0.318,98.04,3.641183333333333,2020
71FrGl0XcpL3VId65tB5mg,166837,61,0.582,0.937,10,-2.118,1,0.0858,0.449,0.0,0.684,0.939,168.096,2.7806166666666665,2020
06fXA4r9Ed7DLaeasczSLa,268288,56,0.667,0.685,0,-3.895,1,0.0261,0.581,2.42e-06,0.118,0.652,97.03,4.471466666666666,2019
7rKB0xyaxAfLVtmkH1s9EL,203192,27,0.621,0.679,2,-5.479,1,0.0414,0.467,0.0,0.212,0.504,141.911,3.3865333333333334,2021
0HWvi6O6iGoxsrJIlAP8XE,198775,13,0.828,0.585,11,-5.399,1,0.0532,0.866,0.0,0.863,0.808,125.986,3.3129166666666667,2020
51uXmhqGR76tT2UeKZyeN6,215978,63,0.698,0.604,4,-4.574,1,0.0457,0.501,0.0,0.251,0.353,127.707,3.5996333333333332,2020
4jGzR5Vri06Y5T9SxM7m5P,231680,55,0.697,0.844,9,-3.076,1,0.0575,0.285,0.0,0.753,0.665,139.993,3.8613333333333335,2019
1iAlmiS4rsofp7zTx1LhCY,196416,36,0.7,0.558,9,-6.773,1,0.0357,0.784,1.73e-06,0.0704,0.697,139.994,3.2736,2020
6Hio4nlyWL2WBL8nYlbuGt,176360,69,0.649,0.797,6,-2.405,0,0.0504,0.221,0.0352,0.0728,0.49,129.966,2.9393333333333334,2022
2b5VxW8TParzyeSdSsceXO,163948,27,0.483,0.515,11,-9.228,1,0.0387,0.185,0.0,0.123,0.437,171.9,2.732466666666667,2019
6QMPzYhqjhoK5v4Vx1PWzQ,210432,40,0.8,0.771,0,-2.125,1,0.0497,0.346,0.0,0.3,0.761,115.965,3.5072,2019
1SuODOZGvgBtlLeOjds7mi,153429,33,0.854,0.804,7,-2.4,1,0.0437,0.037,0.0,0.312,0.843,124.075,2.55715,2020
7GeTsDIc5ykNB6lORO6Cee,236795,87,0.734,0.605,1,-8.476,1,0.0699,0.0102,0.0,0.317,0.252,103.976,3.9465833333333333,2022
4HwDCXsMBC7SUdp2WT4MZP,196767,80,0.518,0.572,10,-6.706,0,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,3.27945,2017
523iIdfnyrXKYZQiBdC1QC,259892,41,0.532,0.603,5,-9.598,0,0.263,0.476,4.28e-05,0.11,0.778,152.915,4.331533333333334,2017
65OVbaJR5O1RmwOQx0875b,192956,83,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,3.2159333333333335,2021
4Wjhj0WjkyECccfHVIgaTq,281518,80,0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,4.691966666666667,2019
4rmVZajAF7PkrCagGPHbqa,243227,80,0.853,0.495,6,-14.63,1,0.14,0.0917,0.000217,0.0844,0.0774,137.027,4.0537833333333335,2022
7l2nxyx7IkBX5orhkALg0V,160821,85,0.934,0.614,5,-7.384,1,0.198,0.00274,0.0,0.123,0.616,144.045,2.68035,2022
1bDbXMyjaUIooNwFE9wn0N,239359,96,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,3.989316666666667,2022
1xYpVRspgaLxdJLOTQkTjg,338438,68,0.588,0.567,4,-3.738,0,0.0628,0.221,0.0,0.135,0.113,150.009,5.640633333333334,2018
40iJIUlhi6renaREYGeIDS,291175,83,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,4.852916666666666,2021
0vbmYCIWENdYyJ36Q4CdSz,208269,70,0.773,0.623,7,-6.53,1,0.0983,0.24,3.56e-05,0.148,0.528,147.826,3.47115,2022
6uvh0In7u1Xn4HgxOfAn8O,245964,85,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,4.0994,2022
3MjUtNVVq3C8Fn0MP3zhXa,211066,79,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,3.5177666666666667,1999
4fixebDZAVToLbUCuEloa2,224400,76,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,3.74,2008
2hdy9Wt9qp7M7d0U3ossu2,216520,70,0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,3.6086666666666667,2008
1ZMiCix7XSAbfAJlEZWMCp,240133,84,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,4.0022166666666665,2019
1UI0l2L66HJ9AtoEOlHzv4,245066,69,0.745,0.742,10,-5.693,1,0.0259,0.42,0.0,0.102,0.806,95.996,4.084433333333333,1999
3KliPMvk1EvFZu9cvkj8p1,247960,69,0.629,0.824,9,-6.53,1,0.159,0.155,0.000628,0.0651,0.852,128.01,4.132666666666666,2013
5cCAZS9VhLGEDV4NCfieeg,210266,66,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,3.5044333333333335,2011
5Ohxk2dO5COHF1krpoPigN,340706,84,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,5.678433333333333,2017
51Zw1cKDgkad0CXv23HCMU,164533,83,0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,2.7422166666666667,2022
0rzaRSujxA0bKyjJl6vHYq,218577,83,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,3.64295,2022
1DSJNBNhGZCigg9ll5VeZv,198066,66,0.748,0.939,0,-4.288,0,0.0341,0.0534,0.0,0.32,0.96,104.001,3.3011,1999
4j6kId9QIqhoXvqHKgSKa0,191958,79,0.645,0.721,5,-4.394,1,0.0336,0.357,0.143,0.204,0.88,182.928,3.1993,2022
6ldwfK0yWgTAlmIfuQkTYN,203600,69,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,3.3933333333333335,2001
1qEmFfgcLObUfQm0j1W2CK,177954,90,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,2.9659,2022
0dRhSF9LV0HR8Jwd3MMMKJ,230306,66,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599,3.838433333333333,2003
35TyJIMR3xRouUuo2sjS6v,243507,79,0.829,0.644,9,-7.696,0,0.0427,0.354,0.0511,0.0944,0.896,105.993,4.05845,2022
3i058E8uxTsYqJ5NWZzqSj,202183,82,0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,3.3697166666666667,2022
2NcQic8JxdjAlAHuNbOIRE,140241,81,0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.948,2.33735,2022
6qj02zSeEJGWZ4c0dn5QzJ,194543,76,0.417,0.202,0,-10.976,1,0.0357,0.935,0.0,0.108,0.323,118.029,3.242383333333333,2022
1mw0RgNXIpYRyyCdBQbLgA,191638,81,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057,3.193966666666667,2022
2IOFZdYYkFxEHVz1w34PoL,259186,75,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,4.319766666666666,2019
5JiH89mHrv9oWHlD0T326z,192080,72,0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959,3.2013333333333334,2019
6SQLk9HSNketfgs2AyIiMs,362653,75,0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,6.044216666666666,2019
6VzcQuzTNTMFnJ6rBSaLH9,377960,78,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,6.299333333333333,2019
6iYMfxznTBlcVOgRHab2W0,221826,73,0.566,0.846,7,-6.904,0,0.035,0.000564,0.000795,0.121,0.86,160.02,3.6971,2019
5IhzJOXNE7ki0IIJbZbnGq,189786,73,0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,3.1631,2019
2TTYIwTM2iLC1YOyHuhRMt,206226,67,0.765,0.791,8,-5.707,1,0.0317,0.262,0.000154,0.0669,0.966,95.026,3.4371,2000
5QhBKPqsnX1uY9fZNaAtZg,203000,65,0.707,0.923,11,-3.957,1,0.0521,0.128,0.000437,0.273,0.842,108.049,3.3833333333333333,2000
38iU2jg98IZZEIJPrP7aWD,237946,65,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,3.9657666666666667,2011
1xg1yGPy1Y3YUf44s6TB1o,231066,60,0.534,0.543,3,-6.857,1,0.0245,0.579,0.0,0.112,0.418,78.996,3.8511,2001
2d7fRuDlFZfKIoSuf8bhGv,205533,50,0.701,0.72,5,-1.948,0,0.0475,0.0518,0.0,0.199,0.761,134.962,3.42555,2014
4au7FRcgZzChASRYu279xH,181280,62,0.736,0.868,8,-3.01,0,0.0454,0.166,1.48e-06,0.0419,0.613,94.026,3.021333333333333,2019
6F5c58TMEs1byxUstkzVeM,223546,72,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,3.7257666666666664,2013
4rHmKlFRiFzabiVO6e9w2e,227813,66,0.8,0.795,6,-5.835,1,0.0626,0.131,9.02e-05,0.221,0.528,106.031,3.796883333333333,2017
455AfCsOhhLPRc68sE01D8,230746,75,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,3.8457666666666666,2012
1pXrR5Y9OgcIV2JEAl2lCB,179640,72,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,2.994,2008
4z8ssgZfs5TzKiO8HaGWXO,206373,70,0.603,0.872,5,-5.404,0,0.0792,0.0213,0.0,0.366,0.691,150.104,3.43955,2012
3f7gYMirBEKuc57218BjOY,234653,70,0.788,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.403,125.005,3.9108833333333335,2010
3ksNHUNCTP6Pan8rjFnmtw,225039,50,0.544,0.353,11,-7.275,0,0.0303,0.706,0.0,0.105,0.357,138.059,3.75065,2020
7qvxFz3JodM0A7xEM7k3YD,237733,69,0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029,3.9622166666666665,2017
5JLv62qFIS1DR3zGEcApRt,220946,68,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,3.6824333333333334,2012
009ImBOrIUlWgla8U05RAC,228878,80,0.432,0.725,7,-4.862,1,0.0431,0.00273,0.0,0.208,0.353,128.902,3.8146333333333335,2013
5PYQUBXc7NYeI1obMKSJK0,223523,71,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,3.7253833333333333,2019
1CwNogTShsnsn1C8UhRmYX,203474,63,0.553,0.639,11,-6.445,1,0.0458,0.0468,0.0,0.107,0.442,101.418,3.3912333333333335,2016
2iuZJX9X9P0GKaE93xcPjk,235493,81,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,3.9248833333333333,2014
0GxQ1A5L9xnMOytbP6eKBG,199849,72,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,3.3308166666666668,2018
7sapKrjDij2fpDVj0GxP66,257133,74,0.706,0.713,0,-5.512,0,0.0301,0.0596,0.0,0.132,0.544,102.037,4.28555,2002
4gbVRS8gloEluzf0GzDOFc,189960,84,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,3.166,2014
5o3GnrcFtvkdf3zFznuSbA,214265,70,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047,3.571083333333333,2018
2NlTOhsAamXOaZciOXbITb,234308,72,0.693,0.717,9,-6.346,0,0.107,0.14,0.0,0.0464,0.412,99.836,3.905133333333333,2018
1XGmzt0PVuFgQYYnV2It7A,231173,85,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,3.852883333333333,2012
1r299qCKBLgUS9XJ9m1kEx,202640,69,0.72,0.751,11,-4.484,0,0.0462,0.0113,0.0,0.353,0.599,128.017,3.3773333333333335,2015
6ECp64rv50XVz93WvxXMGF,206200,80,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,3.4366666666666665,2002
3T9CfDxFYqZWSKxd0BhZrb,190642,63,0.655,0.603,8,-5.014,1,0.0555,0.0959,0.0,0.107,0.452,126.088,3.1773666666666665,2018
0RZyUsKfiC7MtiGKatCtGc,216200,66,0.703,0.81,4,-4.874,0,0.0424,0.000315,0.0,0.216,0.726,102.978,3.6033333333333335,2010
4rpzPAbwJboZQw2p9T5T3f,185293,60,0.673,0.746,11,-4.514,0,0.0424,0.000607,0.0,0.0988,0.446,144.013,3.088216666666667,2012
6WEBwvsmpaoGxka0tSh5a7,231173,73,0.737,0.615,3,-3.76,1,0.0317,0.0149,0.0,0.102,0.41,110.023,3.852883333333333,2007
5H0ajL4EHsrcAEGESo2Lzx,229973,62,0.675,0.783,1,-6.284,1,0.0365,0.134,0.0,0.122,0.4,120.018,3.832883333333333,2012
3PNOYDruQplC92lNc7mE9W,211080,63,0.803,0.851,7,-2.429,1,0.0357,0.00485,0.000358,0.0577,0.881,113.996,3.518,2007
3MEYFivt6bilQ9q9mFWZ4g,273802,72,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,4.563366666666667,2016
6GRMKQ3RrivYgLEO6h7ebu,246760,53,0.507,0.96,8,-2.619,1,0.0394,0.0132,0.971,0.0703,0.801,142.029,4.112666666666667,2018
0tBbt8CrmxbjRP0pueQkyU,197993,80,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,3.2998833333333333,2017
4hPpVbbakQNv8YTHYaOJP4,181823,73,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,3.0303833333333334,2019
6kwH41LJ6hfxlGn2c4oh6Y,246760,48,0.567,0.703,10,-2.08,0,0.0311,0.00114,0.921,0.101,0.309,142.019,4.112666666666667,2018
7jzldCBnJjpJM3epzJ85KE,186024,60,0.628,0.821,1,-2.721,0,0.0525,0.0208,0.0,0.426,0.465,93.001,3.1004,2019
4wXum3jZgEGLxScTygQ5US,209577,45,0.555,0.844,9,-2.096,0,0.0705,0.000163,0.00617,0.426,0.563,142.115,3.49295,2016
6r8k1vznHrzlEKYxL4dZEe,242733,74,0.724,0.822,1,-4.374,0,0.0333,0.304,1.38e-05,0.0553,0.964,99.9,4.04555,1986
1z3ugFmUKoCzGsI6jdY4Ci,342680,73,0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037,5.711333333333333,2009
1oHClQEgDmmbcEx12Kc5nZ,189693,71,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,3.16155,2009
6A8OnjnpShshNpcqWtZRjr,268533,66,0.833,0.934,5,-3.243,0,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,4.47555,1986
2bZMOs3RjmhhGca6MEzjyl,227480,59,0.722,0.63,3,-5.784,0,0.132,0.0485,0.000294,0.179,0.519,150.023,3.791333333333333,2015
0bLRXQaWzmSXRXPmP6JnEF,335733,55,0.323,0.149,11,-13.906,1,0.0339,0.898,4.2e-06,0.099,0.0788,105.033,5.59555,1996
55whbebR4olz2HHcRQa2kx,281880,63,0.589,0.877,0,-6.229,0,0.046,0.00121,0.013,0.169,0.443,132.971,4.698,2005
2m0M7YqCy4lXfedh18qd8N,285093,65,0.729,0.856,10,-4.164,0,0.035,0.0658,0.00832,0.0691,0.804,116.467,4.75155,2009
1ZPlNanZsJSPK5h9YZZFbZ,218626,71,0.771,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747,3.6437666666666666,1984
095MMFhB9qxPx2VsmvjnUs,351920,60,0.652,0.521,2,-6.752,0,0.0256,0.263,0.0011,0.107,0.235,109.943,5.865333333333333,1986
6mfu6jyFgvnXeTPQrYNs8d,298164,54,0.814,0.683,1,-7.091,1,0.304,0.0596,1.92e-05,0.671,0.473,91.963,4.9694,2019
01VFDkHBNJcCNUjzD3flWg,250560,60,0.534,0.561,5,-11.089,0,0.0409,0.0442,0.678,0.189,0.219,84.978,4.176,1998
6B4oVElDIKRNcNUary0WG7,224320,62,0.662,0.719,9,-6.606,1,0.0298,0.107,0.0,0.102,0.511,95.001,3.7386666666666666,2009
4k6ktr10Hczmh55NY3LfJy,368280,58,0.854,0.796,11,-5.567,0,0.0399,0.0542,0.00184,0.151,0.946,115.625,6.138,2009
59qPP8coY8EWIQ9nQDThui,287906,58,0.837,0.954,8,-3.512,0,0.0414,0.0933,0.000405,0.143,0.972,127.019,4.7984333333333336,2008
7DUpuAzGUyJaJB3p9BC3Ms,276360,54,0.792,0.797,0,-5.166,0,0.0901,0.062,0.00325,0.0896,0.491,123.993,4.606,2003
4XcWXKMKp53c8OU3HHlxgL,322736,69,0.632,0.697,4,-7.086,0,0.0377,0.589,0.0,0.375,0.837,135.961,5.378933333333333,2020
3ibuNV17Z6EIEFxiDaLeZe,219653,39,0.653,0.718,6,-4.077,0,0.0402,0.312,0.0,0.0925,0.486,107.985,3.6608833333333335,2021
3oqC4Ta40ft6NnTJwcUTdi,185333,61,0.758,0.732,5,-5.511,0,0.051,0.489,0.0,0.13,0.924,90.038,3.0888833333333334,2020
42pOZKprNiM6Wpa1KJuhnT,223360,46,0.588,0.609,4,-8.086,0,0.0283,0.433,0.0106,0.224,0.555,96.056,3.7226666666666666,2021
1RPrzKZdkzCNV0Ux0xEHg2,174382,64,0.655,0.664,0,-4.506,0,0.179,0.0207,0.0,0.0771,0.934,172.005,2.9063666666666665,2016
6toDZSoqG5QUitFsoxavRy,179339,52,0.734,0.484,7,-7.486,0,0.13,0.57,0.0,0.224,0.499,130.05,2.9889833333333335,2020
6i9ToXS6CAfjpp8veBklg1,190434,56,0.776,0.5,11,-4.788,1,0.0979,0.0537,0.0,0.344,0.491,92.027,3.1739,2019
1wJs9F5BJ448hdda1u1NYw,271804,55,0.648,0.682,11,-4.558,1,0.0556,0.254,0.0,0.108,0.295,95.042,4.5300666666666665,2021
6l1PdE7lQbodewVQh16GCM,190363,59,0.661,0.43,6,-8.738,1,0.0422,0.519,0.0,0.111,0.962,151.955,3.1727166666666666,2019
5EDTdg6eLRK9aByNMBWCFk,162866,45,0.774,0.603,9,-7.367,0,0.0711,0.168,0.0,0.288,0.646,89.998,2.7144333333333335,2020
71dwCpTZQpjLuqnJzyGbFz,211985,66,0.836,0.544,5,-7.329,0,0.0592,0.327,0.0,0.135,0.322,140.027,3.5330833333333334,2019
4Wr9IB1Q4Dla9msXgFzkTj,196771,48,0.937,0.571,8,-7.426,1,0.227,0.0415,0.0,0.469,0.404,104.894,3.279516666666667,2019
58jGFWOk4X8arSg5l9UrxC,170666,60,0.822,0.51,5,-6.954,0,0.0634,0.342,0.0,0.401,0.34,134.854,2.8444333333333334,2019
5XuEwQJgFGbnq5q0MwtwmU,193097,47,0.751,0.678,6,-7.682,0,0.0534,0.296,0.00117,0.108,0.691,95.002,3.2182833333333334,2016
2srL4DYBekshpbprS6H0mO,213191,68,0.555,0.439,7,-11.026,1,0.222,0.841,0.0,0.106,0.705,186.581,3.553183333333333,2017
3syjBDx0Qlq7xnJ4ElytPt,185259,33,0.512,0.714,0,-5.642,0,0.386,0.348,0.0,0.113,0.888,83.629,3.08765,2020
2odzriVVZBwYOiYJEj30tm,279756,61,0.886,0.583,8,-6.639,0,0.149,0.194,0.0,0.0922,0.883,103.006,4.6626,2018
3PX5eDiq4yOCeryQg5FcFr,203861,52,0.811,0.628,6,-6.77,0,0.258,0.272,0.0,0.0982,0.891,84.943,3.397683333333333,2018
39DGDdAkfUm712PbpBqTlj,172800,21,0.712,0.619,10,-4.704,0,0.147,0.577,0.0,0.102,0.691,169.886,2.88,2021
1AlHn9GTOYVrY21RaHGyDG,193125,51,0.691,0.735,3,-4.623,0,0.0379,0.0988,0.0,0.091,0.692,127.959,3.21875,2020
