track_id,duration,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,release_year
7vCyIcxrpBmBCUlMhtPGHw,245569,7,0.419,0.766,2,-9.238,1,0.0306,0.0589,0.758,0.103,0.387,132.406,4.092816666666667,2022
2YLNuXbBhVyZgib02CRk3P,139625,13,0.531,0.739,0,-6.754,1,0.0294,0.00418,0.82,0.105,0.236,146.063,2.3270833333333334,2020
3CLeHsgeD2OqYV0Bezm6Xi,207333,23,0.598,0.749,4,-5.802,0,0.0345,0.102,0.000368,0.145,0.604,146.995,3.45555,2012
2NZ8fAsXfNXuGwnTdoa8FW,238797,25,0.558,0.717,1,-9.357,1,0.0368,0.0566,0.905,0.0959,0.612,118.005,3.97995,2022
20Gz9DYX8FFEhIHCoQTLWB,182950,6,0.806,0.879,9,-7.855,1,0.0399,0.269,0.0307,0.133,0.88,122.008,3.049166666666667,2022
3B2Cph3xGIMrMGT2dLl9rV,219706,19,0.391,0.93,6,-6.987,1,0.0638,0.000149,4.77e-05,0.126,0.56,198.053,3.661766666666667,2022
6SIApRWAnWyePveORzYVvq,321375,7,0.601,0.678,4,-7.569,0,0.0264,0.0335,0.604,0.0969,0.102,96.991,5.35625,2022
439ESvp7E9vERRSBtmKO4d,214904,3,0.493,0.821,2,-4.868,0,0.0315,0.00306,0.166,0.254,0.243,105.02,3.581733333333333,2022
1bkLLWnVluPG2p3LoOpPuV,181000,6,0.484,0.709,11,-9.265,0,0.0233,0.0508,0.858,0.152,0.599,93.087,3.0166666666666666,2022
20goDx14UZviYtCPtLbqvs,295250,57,0.601,0.768,9,-8.718,1,0.0329,0.0785,0.712,0.0771,0.887,130.342,4.920833333333333,1987
2KYF6LmjFoB3VfHHm2Pm6B,278413,41,0.546,0.905,4,-7.016,1,0.0285,4.52e-05,0.0461,0.158,0.758,137.798,4.640216666666666,1998
1nSqYL7YGQaDtu5o0V6LpS,416706,0,0.611,0.702,4,-12.966,1,0.0411,0.00619,0.0415,0.0798,0.302,137.097,6.9451,1985
48ZB3o167SrVFe3N7CS5EK,295510,23,0.505,0.875,6,-7.891,0,0.033,2.35e-05,0.762,0.104,0.616,119.991,4.925166666666667,2022
3O7Ek5tx77A24qdZi0PT8D,273449,8,0.639,0.698,1,-7.629,1,0.0592,6.23e-05,0.125,0.0673,0.784,89.99,4.557483333333334,2022
